Date,Quantite
2006-05-04,1.270
2006-05-06,4.318
2006-05-10,3.048
2006-05-13,2.794
2006-05-14,2.032
2006-05-15,4.064
2006-05-16,20.828
2006-05-17,7.366
2006-05-18,5.588
2006-05-19,26.670
2006-05-20,15.494
2006-05-21,7.874
2006-05-22,7.874
2006-05-23,1.016
2006-05-26,23.368
2006-05-27,1.016
2006-05-30,14.478
2006-05-31,4.826
2006-06-01,14.224
2006-06-03,14.224
2006-06-04,0.508
2006-06-05,0.508
2006-06-08,3.048
2006-06-09,1.270
2006-06-10,45.720
2006-06-11,6.350
2006-06-14,3.556
2006-06-19,15.748
2006-06-20,2.794
2006-06-26,32.258
2006-06-27,0.508
2006-06-28,7.620
2006-06-29,19.558
2006-06-30,16.256
2006-07-02,20.828
2006-07-04,16.510
2006-07-11,0.508
2006-07-12,3.810
2006-07-13,0.762
2006-07-18,11.176
2006-07-21,1.016
2006-07-22,11.430
2006-07-23,11.684
2006-07-25,10.414
2006-07-26,6.096
2006-07-28,2.794
2006-07-31,16.002
2006-08-01,41.656
2006-08-02,59.944
2006-08-03,26.924
2006-08-07,10.922
2006-08-10,3.302
2006-08-11,1.270
2006-08-12,0.508
2006-08-15,0.508
2006-08-19,12.954
2006-08-20,21.336
2006-08-21,3.048
2006-08-24,1.016
2006-08-27,20.320
2006-09-03,3.048
2006-09-09,2.286
2006-09-13,3.048
2006-09-14,1.016
2006-09-19,2.286
2006-09-20,1.270
2006-09-21,0.254
2006-09-23,3.302
2006-09-24,0.762
2006-09-26,1.778
2006-09-29,24.638
2006-10-01,1.778
2006-10-02,2.286
2006-10-03,0.508
2006-10-04,12.446
2006-10-12,10.160
2006-10-13,0.254
2006-10-17,5.334
2006-10-18,10.668
2006-10-19,6.096
2006-10-20,44.704
2006-10-21,0.508
2006-10-22,2.032
2006-10-23,2.540
2006-10-25,0.508
2006-10-28,20.828
2006-10-29,2.286
2006-10-31,2.032
2006-11-06,0.762
2006-11-08,5.842
2006-11-09,2.794
2006-11-11,9.652
2006-11-12,6.350
2006-11-13,1.778
2006-11-14,4.572
2006-11-15,2.540
2006-11-16,1.270
2006-11-17,2.794
2006-11-20,0.508
2006-11-27,1.016
2006-11-28,1.016
2006-11-30,12.192
2006-12-01,31.496
2006-12-02,1.016
2006-12-04,0.254
2006-12-07,1.016
2006-12-09,0.254
2006-12-11,0.254
2006-12-13,1.270
2006-12-15,0.762
2006-12-16,0.254
2006-12-22,2.540
2006-12-23,29.210
2006-12-24,1.016
2006-12-26,7.620
2006-12-30,2.286
2007-01-01,10.160
2007-01-02,1.270
2007-01-05,1.778
2007-01-06,16.002
2007-01-08,13.462
2007-01-12,0.254
2007-01-13,1.270
2007-01-15,0.508
2007-01-18,1.778
2007-01-19,0.254
2007-01-22,0.508
2007-01-28,0.508
2007-02-02,2.540
2007-02-14,0.254
2007-02-18,0.254
2007-03-02,0.762
2007-03-03,0.254
2007-03-05,0.254
2007-03-10,2.032
2007-03-14,6.096
2007-03-15,1.524
2007-03-20,0.254
2007-03-22,3.048
2007-03-26,6.350
2007-03-27,0.508
2007-04-02,5.334
2007-04-03,1.778
2007-04-04,5.588
2007-04-05,6.350
2007-04-12,14.478
2007-04-13,2.286
2007-04-14,0.508
2007-04-15,19.812
2007-04-16,5.334
2007-04-23,0.254
2007-04-24,2.794
2007-04-27,2.286
2007-04-28,3.556
2007-04-29,0.508
2007-04-30,5.080
2007-05-11,0.254
2007-05-15,13.462
2007-05-16,59.690
2007-05-17,4.318
2007-05-20,10.922
2007-05-21,0.254
2007-05-27,9.398
2007-05-28,1.524
2007-05-30,0.762
2007-05-31,1.016
2007-06-01,1.778
2007-06-04,8.636
2007-06-05,20.066
2007-06-12,7.874
2007-06-17,0.762
2007-06-19,0.508
2007-06-20,5.334
2007-06-21,0.508
2007-06-22,4.826
2007-06-27,3.302
2007-06-28,21.844
2007-06-29,0.508
2007-07-02,4.318
2007-07-05,1.524
2007-07-06,0.508
2007-07-08,2.286
2007-07-09,13.716
2007-07-11,9.906
2007-07-13,13.462
2007-07-14,0.254
2007-07-15,3.556
2007-07-19,3.556
2007-07-20,7.112
2007-07-27,0.508
2007-07-28,8.382
2007-08-03,3.556
2007-08-06,16.256
2007-08-08,7.620
2007-08-13,5.334
2007-08-15,1.778
2007-08-16,3.048
2007-08-17,1.270
2007-08-18,2.286
2007-08-23,7.112
2007-08-24,13.208
2007-08-25,5.842
2007-08-26,1.524
2007-08-29,15.494
2007-08-30,1.524
2007-09-08,3.302
2007-09-11,27.686
2007-09-12,2.032
2007-09-15,14.732
2007-09-26,2.032
2007-09-27,10.922
2007-09-28,3.048
2007-10-06,5.080
2007-10-08,3.810
2007-10-09,0.254
2007-10-12,14.224
2007-10-13,1.778
2007-10-19,12.700
2007-10-20,8.636
2007-10-23,24.130
2007-10-27,40.640
2007-10-28,0.508
2007-10-30,0.762
2007-11-01,0.254
2007-11-06,17.018
2007-11-07,0.508
2007-11-12,0.508
2007-11-13,0.508
2007-11-15,22.352
2007-11-16,3.302
2007-11-20,1.778
2007-11-21,5.080
2007-11-22,16.002
2007-11-26,11.176
2007-11-27,3.048
2007-11-29,0.254
2007-12-03,1.270
2007-12-04,0.508
2007-12-05,0.254
2007-12-11,1.524
2007-12-12,1.016
2007-12-14,3.556
2007-12-18,1.270
2007-12-19,2.286
2007-12-20,3.048
2007-12-23,5.080
2007-12-27,1.524
2007-12-28,0.254
2007-12-29,5.334
2007-12-31,8.636
2008-01-01,5.080
2008-01-02,1.016
2008-01-04,0.508
2008-01-07,1.016
2008-01-08,1.270
2008-01-09,0.254
2008-01-11,13.970
2008-01-14,1.524
2008-01-15,1.524
2008-01-18,5.588
2008-01-30,5.588
2008-02-02,7.620
2008-02-03,3.810
2008-02-05,3.302
2008-02-06,0.762
2008-02-07,0.254
2008-02-08,1.270
2008-02-10,1.270
2008-02-13,12.192
2008-02-15,1.016
2008-02-17,4.826
2008-02-18,3.810
2008-02-22,0.508
2008-02-23,0.254
2008-02-26,5.842
2008-02-27,4.064
2008-03-01,2.032
2008-03-03,0.508
2008-03-04,0.254
2008-03-05,3.810
2008-03-07,3.810
2008-03-08,33.274
2008-03-09,2.794
2008-03-12,0.508
2008-03-14,0.508
2008-03-15,1.016
2008-03-16,0.508
2008-03-19,6.350
2008-03-20,13.462
2008-03-26,0.762
2008-03-31,0.762
2008-04-01,4.064
2008-04-04,13.208
2008-04-05,1.524
2008-04-11,0.762
2008-04-12,17.018
2008-04-23,1.524
2008-04-28,8.128
2008-04-29,20.320
2008-05-03,0.254
2008-05-04,4.826
2008-05-07,3.302
2008-05-08,3.810
2008-05-19,0.762
2008-05-20,0.254
2008-05-21,0.254
2008-05-23,1.270
2008-05-26,0.762
2008-05-27,2.032
2008-05-31,33.020
2008-06-01,1.524
2008-06-02,9.652
2008-06-03,1.016
2008-06-04,9.144
2008-06-06,2.286
2008-06-08,11.430
2008-06-09,0.254
2008-06-10,24.130
2008-06-14,1.778
2008-06-15,29.972
2008-06-16,18.034
2008-06-17,7.874
2008-06-18,0.762
2008-06-19,6.350
2008-06-20,1.016
2008-06-21,0.762
2008-06-22,1.270
2008-06-23,9.398
2008-06-24,2.032
2008-06-26,41.656
2008-06-27,1.524
2008-06-29,2.794
2008-06-30,6.096
2008-07-03,7.620
2008-07-09,7.366
2008-07-10,11.430
2008-07-13,8.382
2008-07-14,0.762
2008-07-17,1.524
2008-07-18,9.144
2008-07-19,0.254
2008-07-20,5.080
2008-07-22,16.510
2008-07-23,7.874
2008-07-24,35.306
2008-07-25,6.858
2008-07-26,5.588
2008-07-27,6.858
2008-07-31,35.560
2008-08-01,0.762
2008-08-02,46.228
2008-08-03,9.144
2008-08-06,38.354
2008-08-07,1.524
2008-08-08,24.892
2008-08-12,0.762
2008-08-13,2.794
2008-08-14,1.016
2008-08-18,10.160
2008-08-19,6.350
2008-08-25,3.048
2008-08-30,4.064
2008-09-06,1.016
2008-09-09,25.654
2008-09-12,5.334
2008-09-14,4.826
2008-09-15,0.254
2008-09-17,1.016
2008-09-26,4.064
2008-09-27,5.334
2008-09-28,0.254
2008-09-29,1.270
2008-10-01,12.192
2008-10-02,6.096
2008-10-03,0.508
2008-10-09,4.064
2008-10-13,1.524
2008-10-14,0.254
2008-10-16,2.540
2008-10-21,14.478
2008-10-22,4.318
2008-10-25,14.224
2008-10-26,6.604
2008-10-27,1.270
2008-10-28,6.604
2008-10-29,0.254
2008-11-07,4.572
2008-11-08,5.588
2008-11-09,3.048
2008-11-10,6.604
2008-11-13,5.080
2008-11-15,8.382
2008-11-16,4.572
2008-11-26,6.350
2008-11-27,0.254
2008-11-28,1.270
2008-11-30,1.778
2008-12-01,4.318
2008-12-04,2.540
2008-12-09,7.620
2008-12-10,11.176
2008-12-12,3.810
2008-12-14,6.604
2008-12-15,3.556
2008-12-17,1.016
2008-12-21,0.254
2008-12-23,1.524
